講演 ID	開始位置	連番	音声のタイプ	コア	前文脈	キ	後文脈	語彙素読み	語彙素	語彙素細分類	語形	品詞	活用型	活用形	書字形	発音形出現形	発音	語種	講演者 ID	性別	収録時の年齢	生年代	反転前文脈
A10M0357	13880	7550	独話・学会	非コア・人手修正	もうすぐ二十一世紀ですけども#その初めにはいわゆるユビキタスコンピュティング日本語では遍在計算それからウェアラブルコンピュティングワレブルウェアラブル計算の時代が来るという風にえ言われております#でそうなりますと#コンピュタは人間生活のあるゆあらゆるとこに広がって誰でも幾つかのコンピュタを身に着けて生活をする#ま今え作られておりますＰＤＡに象徴されるモバイル化と携帯化というのはウェアラブル計算への過渡的な形態であるという風に考えることができます#でんえすそうなりますと#色んなコンピュタがいわゆるオトノマス自動じかあ自律的に連携して動作するということになります#でこうなりますと#量的な変化だけではなくてコンピュタの使い方に関する質的な変化が起きてくるという風に考えられます#で音声認識にかんへ関して申し上げますと#これまでの音声認識は色んな用途別の音声認識システムを色んな人が共用するという形であった訳ですが#これからの音声認識は一人一人皆さんが自分の音声認識を携帯して色んなコンピュタと連携して動作させるという環境になってくるという風にえ考えられます#えまずその前提としてのユビキタスえコンピュティングユビコンプという風にえ簡略化しておるとありますが#遍在計算環境とはどんなものかということですが#えコンピュタの	歴史	をえ過去五十年に渡ってえ調べてみますと#えこういう三つのフェズに分かれてる#これはまえマクワイザのえホムペジから持ってきたものですけれども#えと一番最初にあったのがこれです#青いのですね#えこれはえんえいわゆるメンフレムの時代で一つのコンピュタをたくさんの人が共有するという時代です#え私が大学を卒業して研究始めたのはこの辺ですけれども#まさにえそういう時代の始まりと言うかえそのち中心的な時代で大型のコンピュタをみんなが一緒に使うとそういう時代でした#それからえしえＰＣの時代になって皆さんのように一つのコンピュタを一人が使う#ま一人はえま現在では一人のコンピュタがたくさん使うという時代が既に始まってると思いますけども#えこるこれからはユビあのユビキタスコンピュティングの時代では一人のコンピュタあ一人の人があそれこそたくさんのこ一人の人がたくさんのコンピュタを使うという時代になってきます#でえこのユビコンプというえこの言葉につきましてはえすきゅ千九百九十年の初め頃にゼロックスのパロアルトの研究所ＰＡＲＣのマクワイザが提唱したものです#でこれは至るところにコンピュタがあってネットワクによって自律的ダイナミックにプロトコル情報交換行なって人間機械系の高度な協調調和が可能となる	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	373	男	50-54歳	1945-49年	のタュピンコえがすでとこういとかのもなんどはと境環算計在遍がすまりあと
A13M0985	68110	39300	独話・学会	非コア・人手修正	いうことに興味を持ってこのえ談話収録が実現した訳ですからこの談話の目的というのは相互理解を図るということですね#えで高校生はですねその研究者の方がその高校生活の実態や実感を知りたいとういう風なメッセジを送っているのに対してそれに十分答える内容を持ったメッセジを送っているとえいうことが言えるんではないでしょうか#あの特に高校生活の実感ということを尋ねているところではですねえ特に十分に答える内容のメッセジを送っていると見られます#えこのようにですね相手の期待に答えるメッセジを送って談話の目的を遂行するということですね#これを談話のポライトネスストラテジの一つに加えることができるのではないかと私は考えてます#それからもう一つはですね発話を直接的に目上に向けないで間接的に伝えるというこういうコミュニケション行動ですが#これもですねあのちょっと限定が付きますけど#日本社会に限っては談話のポライトネスストラテジの一つに加えられるのではないかと考えます#で日本社会と言いましてもおやはり上下関係重視の敬語行動規範が生きている社会に限ってといううことで申し上げますと#え日本語の敬語というのはですね身分制社会で発達してきた	歴史	があります#で格段に上位の人の前ではですねははという風に畏まって指示や命令を承るとえこういう上意下達のコミュニケションが行なわれてきたというところがあります#で上下関係重視の伝統的な規範というのはあ発話を直接的に目上に向けないでですね控えめな言語行動をするというのがその改まった場面での礼儀であるという風に考えられます#で現代でも儀礼の場面などでそのこういう規範をちょっと見ることができますが#高校生の場合をももうちょっと考えてみますと#え日常的に接する目上の人ってのは先生です#でその先生と生徒の間でのコミュニケションどんな風に行なわれるかっていうのをちょっと考えてみたいんですが#え授業中のコミュニケションというのはですね先生は常にメッセジの送り手生徒は殆ど受け手こういう図式になるんではないでしょうか#でメッセジが伝わったかどうかという確認は行なわれますけども#受け手からのフィドバックと言える程のレスポンスはあ期待されてません#教室談話ではですねでということは生徒はその教室談話の対等な参加者ではない訳ですからもしそこでですねメッセジの送り手というう立場にんその自分を置いてですね発話を直接的に目上に向けようということ	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	516	男	50-54歳	1945-49年	たきてし達発で会社制分身ねすではのういと語敬の語本日え
S00F0044	15230	9010	独話・模擬	非コア・人手修正	ですが#やはりイメジが先行しているせいでどうしても皆さん危険だと思ってしまうようです#それともう一つは関東関東地区にはスケトの経験がない人が殆どなのでどうしてもスケトできないとアイスホッケは始められないということでま実際そうなんですけれども#まやってるうちにだんだんうまくなるものなんですが#実際は私自身もそうで始めた時は生まれて二回目のスケトという状態でした#それで後アイスリンクは貸し切りではない一般の人達が滑走する朝の十時から八時ぐらいまでは貸し切り練習ができないので当然練習は夜遅くか早朝になってしまいます#だから車を持っていないんとあ荷物を運ぶ意味でも時間的な意味でもとても不便なのでどうしても女子のメンバは限られてしまうということですね#それでま今は年に三四回公式のトナメントやリグ戦を神奈川県のアイスホッケ連盟と日本アイスホッケ連盟があの実施しているんですけれども#神奈川県から全国大会に行くのは大体いつも強豪チムが決まっていてチム長谷川というところが圧倒的な強さで関東大会に行くんですけれども#関東大会に行ってもまたその上のそのコクドですとか後日光の方にあるやはり	歴史	のあるチムに負けてしまうのでえっとま神奈川県は日本全国から見たらそんなに強くはないと思います#でま私の趣味の一環としてもう一つえとアイスホッケ観戦というのがあるんですが#まんこれは同じアイスホッケでありながら殆ど違うスポツに等しい世界的な男子のアイスホッケなんですけれども#えっとまテレビでやってるのは殆ど北米ナショナルアイスホッケリグでえと通称ＮＨＬと言うんですけれども#ま日本では長野オリンピックであのドリムチムが来ると言っててちょっと騒がれたんですけれども#まけっ終わってみればバスケットボルのようにあの北米のスタ軍団がえっとメダルを取った訳ではなくて結果的にはいつもんのオリンピックとぅ冬のオリンピックと同じようにあのロシアですとかチェコが結局強かった訳なんですが#ま私を含めてあのんホッケファンの人達はある程度これは予想していたことだと思うんですね#というのはえとんま北米のアイスホッケはやはりエンタテイメントとしてとても盛んで人気もあるんですけれども#あの世界選手権ですとかオリンピックなどの公式戦ではあのん試合で採用されるリンクの規格はえと日本やあの北欧や東欧で使われているちょっと広めのリンクなんですね#で北米のそのＮＨＬで使われてるリンクというのは	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	206	女	30-34歳	1965-69年	りはやるあに方の光日後かとすでドクコのその上のそたまもてっ行に
S00F0047	4720	2930	独話・模擬	非コア・人手修正	今日はベネルクス三国へ旅行した時のお話をしたいと思います#えベネルクス三国は皆さんも御存じだと思いますが#えルクセンブルクベルギオランダいヨロッパの三か国です#えこれを元々旅行しようと思ったきっかけはあのテレビでやっている世界の車窓からを見まして#その風景に大変感銘を受けてえ旅行をいに行きたいと思いました#え姉を誘ったところ姉も快く承諾し二人で最初は計画を立てるつもりだったのですが#いつの間にか母も一緒に仲間に入ることになっていいまして#三人でえ旅行え父はお留守番という形になりました#えまずえ今日はその旅行の準備からえ後は現地で起こった印象的なことについてお話ししたいと思います#え旅行の準備まずは姉がえ航空券やホテルを手配しました#姉は通常あの行った先でえホテルを探し回るバックパッカのようなことをしてるようなんですが#え私はそういうのはあまり好きではありませんし#また今回は母がいるということでやはりホテルも取った方がいいというんことでそのようにいたしました#え母と私はその三か国の中で行きたいところをピックアップして後はそこがどういう	歴史	的な意味があるかとかそういうことを調べておきました#えんなぜかそのえ三人で旅行する時に必ず私が班長で姉が副班長それで母はえ特に何もしないので私達はいつもクライアントと呼んで母はクライアントということになっています#ただまあの金銭的な面ではえ非常に大きなシェアを占めてえ色々と助かっています#えんすまず私達はルクセンブルクに入りました#えルクセンブルクはえ旧市街新市街となっているようなんですが#私達は主に旧市街を見て回りまして#い非常に美しいえ橋ですとか後古い町並みを堪能いたしました#えそこでの出来事なんですが#えあるバスツアに参加したところそこにあの私達以外に日本人二人の男性がいらっしゃいまして#ま何か親しく話し掛けてくださったりして色々チョコレトくださったりとか親切にしてくださったんですが#最後にえそのバスツアが終わる時にえ向こうの方から何でルクセンブルクに来たんですかというようなこと聞かれて自分達のことを話していたところ何とその方達は私が勤めている銀行と同じ銀行のえ銀行員だということが分かり非常に世界は狭いなと思いました#またお互いあのん初対面の人とで	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	222	女	30-34歳	1965-69年	ういうどがこそは後てしプッアクッピをろこといたき行で中の国か三のそは
S00F0099	19470	11640	独話・模擬	非コア・人手修正	は何かしたいとかえ何かになりたいとかそういう風に思う気持ちは凄く大切であって仮にそれが実現するとは限らないんですけれども#仮に実現しなかったとしてもそれは自分自身を成長させるあの一因になりますし#また自分自身をよりよく知る上でえ夢とかを持ち続けることは大変大切なことなんじゃないかなっていうことをえこのスピチを通してえうっえっと訴えました#えで次なんですけれども#え四つ目はライフアンビギュアスイエエントゥリケットゥという題名のスピチでえ私はえ大学時代え動物実験反対運動に参加していたんですけれども#えそこでの活動の話とかを通して動物実験についてのスピチを書かせていただきました#えで主に内容といたしましてはえ不必要な動物実験は廃止するべきであって#また完全に廃止というのはやっぱり無理なのでえどうしても行なわなければならないとしたら本当に必要であるというあの本当に必要な実験の見極める力や後仮に行なったとしたらちゃんとした管理を行なっていくえ必要性というものをえ書きました#はい#でえ五つ目最後のスピチなんですけれどもこれはイズデアエニリアルデヴォという題名でえ内容はえ	歴史	の大切さをあの訴えました#え歴史というのを私達が歴史の授業とかで学ぶのを本当にあの一部の角度からしか学んでないと思いまして#本当にあの何かの出来事もまた違う角度から見てみればまた新しい面が見えてきてあのまた違ううん違う観点から歴史を振り返っていくことができるんじゃないかということをえこのスピチを通して書きました#てこのスピチの例のな例としてあの私はヒトラを挙げてしまったんですけれども#ちょっとこれはかなり批判をいただきまして#このスピチをやった後にあの審査員の方からあじゃあなたはあヒトラをあの正当化するんですかっていう感じで取られてしまってちょっと例が悪かったかなとちょっと今後悔してるんですけれども#でも基本的にあの歴史をうあのもっと勉強してそこから学べることはまだまだいっぱいあるんじゃないかということをあのスピチにえ盛り込めたことは満足しています#えでえこれが私が四年間を通して書いてきたスピチなんですけれども#えあたしはこのＥＳＳの四年間を振り返ってみて本当にさまざまなものを得たと思います#え一つ目といたしましてはやはり五つのスピチはやはり私の凄く書きたかったことを書けてあの本当	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	202	女	25-29歳	1970-74年	えは容内えで名題ういとォヴデルアリニエアデズイはれこもどれけすでんな
S00F0099	19640	11740	独話・模擬	非コア・人手修正	になりたいとかそういう風に思う気持ちは凄く大切であって仮にそれが実現するとは限らないんですけれども#仮に実現しなかったとしてもそれは自分自身を成長させるあの一因になりますし#また自分自身をよりよく知る上でえ夢とかを持ち続けることは大変大切なことなんじゃないかなっていうことをえこのスピチを通してえうっえっと訴えました#えで次なんですけれども#え四つ目はライフアンビギュアスイエエントゥリケットゥという題名のスピチでえ私はえ大学時代え動物実験反対運動に参加していたんですけれども#えそこでの活動の話とかを通して動物実験についてのスピチを書かせていただきました#えで主に内容といたしましてはえ不必要な動物実験は廃止するべきであって#また完全に廃止というのはやっぱり無理なのでえどうしても行なわなければならないとしたら本当に必要であるというあの本当に必要な実験の見極める力や後仮に行なったとしたらちゃんとした管理を行なっていくえ必要性というものをえ書きました#はい#でえ五つ目最後のスピチなんですけれどもこれはイズデアエニリアルデヴォという題名でえ内容はえ歴史の大切さをあの訴えました#え	歴史	というのを私達が歴史の授業とかで学ぶのを本当にあの一部の角度からしか学んでないと思いまして#本当にあの何かの出来事もまた違う角度から見てみればまた新しい面が見えてきてあのまた違ううん違う観点から歴史を振り返っていくことができるんじゃないかということをえこのスピチを通して書きました#てこのスピチの例のな例としてあの私はヒトラを挙げてしまったんですけれども#ちょっとこれはかなり批判をいただきまして#このスピチをやった後にあの審査員の方からあじゃあなたはあヒトラをあの正当化するんですかっていう感じで取られてしまってちょっと例が悪かったかなとちょっと今後悔してるんですけれども#でも基本的にあの歴史をうあのもっと勉強してそこから学べることはまだまだいっぱいあるんじゃないかということをあのスピチにえ盛り込めたことは満足しています#えでえこれが私が四年間を通して書いてきたスピチなんですけれども#えあたしはこのＥＳＳの四年間を振り返ってみて本当にさまざまなものを得たと思います#え一つ目といたしましてはやはり五つのスピチはやはり私の凄く書きたかったことを書けてあの本当に色んな人にそれを伝える場をいただけ	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	202	女	25-29歳	1970-74年	えたしまえ訴のあをさ切大の史歴えは容内えで名題ういとォヴデルアリ
S00F0099	19740	11820	独話・模擬	非コア・人手修正	に思う気持ちは凄く大切であって仮にそれが実現するとは限らないんですけれども#仮に実現しなかったとしてもそれは自分自身を成長させるあの一因になりますし#また自分自身をよりよく知る上でえ夢とかを持ち続けることは大変大切なことなんじゃないかなっていうことをえこのスピチを通してえうっえっと訴えました#えで次なんですけれども#え四つ目はライフアンビギュアスイエエントゥリケットゥという題名のスピチでえ私はえ大学時代え動物実験反対運動に参加していたんですけれども#えそこでの活動の話とかを通して動物実験についてのスピチを書かせていただきました#えで主に内容といたしましてはえ不必要な動物実験は廃止するべきであって#また完全に廃止というのはやっぱり無理なのでえどうしても行なわなければならないとしたら本当に必要であるというあの本当に必要な実験の見極める力や後仮に行なったとしたらちゃんとした管理を行なっていくえ必要性というものをえ書きました#はい#でえ五つ目最後のスピチなんですけれどもこれはイズデアエニリアルデヴォという題名でえ内容はえ歴史の大切さをあの訴えました#え歴史というのを私達が	歴史	の授業とかで学ぶのを本当にあの一部の角度からしか学んでないと思いまして#本当にあの何かの出来事もまた違う角度から見てみればまた新しい面が見えてきてあのまた違ううん違う観点から歴史を振り返っていくことができるんじゃないかということをえこのスピチを通して書きました#てこのスピチの例のな例としてあの私はヒトラを挙げてしまったんですけれども#ちょっとこれはかなり批判をいただきまして#このスピチをやった後にあの審査員の方からあじゃあなたはあヒトラをあの正当化するんですかっていう感じで取られてしまってちょっと例が悪かったかなとちょっと今後悔してるんですけれども#でも基本的にあの歴史をうあのもっと勉強してそこから学べることはまだまだいっぱいあるんじゃないかということをあのスピチにえ盛り込めたことは満足しています#えでえこれが私が四年間を通して書いてきたスピチなんですけれども#えあたしはこのＥＳＳの四年間を振り返ってみて本当にさまざまなものを得たと思います#え一つ目といたしましてはやはり五つのスピチはやはり私の凄く書きたかったことを書けてあの本当に色んな人にそれを伝える場をいただけたことが凄く良かったなって	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	202	女	25-29歳	1970-74年	が達私をのういと史歴えたしまえ訴のあをさ切大の史歴えは
S00F0099	20660	12370	独話・模擬	非コア・人手修正	でえ夢とかを持ち続けることは大変大切なことなんじゃないかなっていうことをえこのスピチを通してえうっえっと訴えました#えで次なんですけれども#え四つ目はライフアンビギュアスイエエントゥリケットゥという題名のスピチでえ私はえ大学時代え動物実験反対運動に参加していたんですけれども#えそこでの活動の話とかを通して動物実験についてのスピチを書かせていただきました#えで主に内容といたしましてはえ不必要な動物実験は廃止するべきであって#また完全に廃止というのはやっぱり無理なのでえどうしても行なわなければならないとしたら本当に必要であるというあの本当に必要な実験の見極める力や後仮に行なったとしたらちゃんとした管理を行なっていくえ必要性というものをえ書きました#はい#でえ五つ目最後のスピチなんですけれどもこれはイズデアエニリアルデヴォという題名でえ内容はえ歴史の大切さをあの訴えました#え歴史というのを私達が歴史の授業とかで学ぶのを本当にあの一部の角度からしか学んでないと思いまして#本当にあの何かの出来事もまた違う角度から見てみればまた新しい面が見えてきてあのまた違ううん違う観点から	歴史	を振り返っていくことができるんじゃないかということをえこのスピチを通して書きました#てこのスピチの例のな例としてあの私はヒトラを挙げてしまったんですけれども#ちょっとこれはかなり批判をいただきまして#このスピチをやった後にあの審査員の方からあじゃあなたはあヒトラをあの正当化するんですかっていう感じで取られてしまってちょっと例が悪かったかなとちょっと今後悔してるんですけれども#でも基本的にあの歴史をうあのもっと勉強してそこから学べることはまだまだいっぱいあるんじゃないかということをあのスピチにえ盛り込めたことは満足しています#えでえこれが私が四年間を通して書いてきたスピチなんですけれども#えあたしはこのＥＳＳの四年間を振り返ってみて本当にさまざまなものを得たと思います#え一つ目といたしましてはやはり五つのスピチはやはり私の凄く書きたかったことを書けてあの本当に色んな人にそれを伝える場をいただけたことが凄く良かったなって今思っています#後やはり私は英文科ではなかったのでやはり英語に触れるあの機会としてＥＳＳを続けていったことによってやはり私の英語力の向上にも繋がりましたし#え本当に良かったと	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	202	女	25-29歳	1970-74年	らか点観う違んうう違たまのあてきてえ見が面いし新たまばれみて見らか
S00F0099	22710	13540	独話・模擬	非コア・人手修正	必要な動物実験は廃止するべきであって#また完全に廃止というのはやっぱり無理なのでえどうしても行なわなければならないとしたら本当に必要であるというあの本当に必要な実験の見極める力や後仮に行なったとしたらちゃんとした管理を行なっていくえ必要性というものをえ書きました#はい#でえ五つ目最後のスピチなんですけれどもこれはイズデアエニリアルデヴォという題名でえ内容はえ歴史の大切さをあの訴えました#え歴史というのを私達が歴史の授業とかで学ぶのを本当にあの一部の角度からしか学んでないと思いまして#本当にあの何かの出来事もまた違う角度から見てみればまた新しい面が見えてきてあのまた違ううん違う観点から歴史を振り返っていくことができるんじゃないかということをえこのスピチを通して書きました#てこのスピチの例のな例としてあの私はヒトラを挙げてしまったんですけれども#ちょっとこれはかなり批判をいただきまして#このスピチをやった後にあの審査員の方からあじゃあなたはあヒトラをあの正当化するんですかっていう感じで取られてしまってちょっと例が悪かったかなとちょっと今後悔してるんですけれども#でも基本的にあの	歴史	をうあのもっと勉強してそこから学べることはまだまだいっぱいあるんじゃないかということをあのスピチにえ盛り込めたことは満足しています#えでえこれが私が四年間を通して書いてきたスピチなんですけれども#えあたしはこのＥＳＳの四年間を振り返ってみて本当にさまざまなものを得たと思います#え一つ目といたしましてはやはり五つのスピチはやはり私の凄く書きたかったことを書けてあの本当に色んな人にそれを伝える場をいただけたことが凄く良かったなって今思っています#後やはり私は英文科ではなかったのでやはり英語に触れるあの機会としてＥＳＳを続けていったことによってやはり私の英語力の向上にも繋がりましたし#え本当に良かったと思っています#後あの私は大会によく出たんですけれども#そこではよく即興スピチとかもかなりやらされていたので結構そういう意味で度胸も付いたと思います#えあそしてえ最後なんですけれども#やはりあのＥＳＳを通して素晴らしい人間関係をおえあ得られたと思います#えん今のあ今の私があるのも本当にＥＳＳを通して出会った人達によってですし#本当にえそれを全部振り返ってみても本当にこの大学	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	202	女	25-29歳	1970-74年	のあに的本基もでもどれけすでんるてし悔後今とっょちとなかたっか悪
S00F0142	12720	7630	独話・模擬	非コア・人手修正	のあのおそば屋さんに連れてっていただいてそれがあの本むら庵て言って何軒かこうのれん分けしたお店があるんですけど#そこの本店でお店の横にこう鳥居があるようなあの凄く大きいお座敷とテブル席とあって落ち着いた雰囲気のえ凄く素敵なお店でえ値段もちょっと高かったんですけど#あのそこでえおそばをいただきました#でそこはあの鴨せいろが一番おいしいよって言われてたので鴨せいろを頼んだんですけど#あの高いおそば屋さんはおそばの量が少なくて#であの足りなくて二杯目はえっと下ろしそば冷たい大根下ろしの下ろしそばをいただきました#でそれは食べ切れなくて三人で行ったんですけど#えひもう一人の人に残りを食べてもらいました#でえっと去年の暮れぐらいからあの急にお酒が飲めるようになってあの以前からの夢だったんですけど#おそば屋さんでお酒を飲むっていうのがあってえっとその本むら庵ではあのビルをいただいて#で三人でだし巻き卵とかもいただいてその後でおそばを食べてえっとうそれが一時とか二時ぐらいの時間帯だったんですけど#えなかなか幸せな時間を過ごしました#でその前は先月銀座の吉田っていうここは庶民的なお店なんですけど#あの	歴史	が古くてあのお鍋もやってるようなお店でそこに仕事関係の人に連れていっていただいてえっとそこでもあの板ワサやえだし巻き卵と後お酒をいただいてカキ鍋を食べて最後にえおそばで締めるというあの何かおそば屋さんのフルコスみたいなお食事をえその時は御馳走していただいたんですけど#しました#両方共凄くおいしかったです#であのこちらに来る時に青山一丁目の駅を通ってきたんですけど#あのツインビルのいっ地下にあるあの黒麦かなそのおそば屋さんも凄く好きでえっと以前外苑前に勤めていたことがあったんですけど#その時ちょっとあの遠いんですけど#仕事が暇な時はお昼そこまで歩いてきて食べたりしてました#で今までで一番私がおいしいなと思ったおそば屋さんはあの千葉にあるおそば屋さんで正確な場所とお店の名前をよく覚えてないんですけど#あの町の人があの家族連れで来るようなお店で店構えがちょっと小奇麗だっていうようなおそば屋さんなんですけど#あの凄く暑い盛りに行ったんですけどてゅそこで頼んだせいろそばが凄く冷たくてあのそれだけ冷たくするにはあのちゃんと冷やしたお水でえきちんと丁寧にあのおそばを洗わないといけないので	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	183	女	35-39歳	1960-64年	のあどけすでんな店おな的民庶はここういてっ田吉の座銀月先は前
S00F0168	170	120	独話・模擬	非コア・人手修正	テマ子供の頃からしてきた運動の	歴史	と考察えっと私は子供のあの小さい時とかからあまり運動神経がいい方じゃなかったんですけど#何か子供の時っていうのは自分が運動神経悪いとかってあんまり気が付いてなくてこう駆けっことかする時っていつも一番になろうとか思ってやる気満々なんですけど#大体いつもびりかびりから二番目で#でも自分が運動神経が悪いっていうことは全然気付かないでいたんですね#で友達がバレエとかやっているのを見てあたしもバレエやりたいなとか思って親とかにバレエ習わせてって頼んだりしたんですけど#どうも親はお遊戯とかであたしが一番下手に見えて向いていないと思ったらしくて何かピアノとかを習わされて何か習いたい#っつったものはあまり大体向いていないことが多くて習わしてもらえなかったんですけど#んでまピアノを習って#で小学校に入ったぐらいからどうやら自分は運動神経が鈍いみたいだなっていうことを気付き出して#でうちの学校は十点組っていうのから百点組っていうのがあって遅い人はこう十点組になるんですけど#あたしは二十点組になるともう凄いって感じで凄い大喜びしていて大体が万年十点組だったんですね#んで	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	181	女	25-29歳	1970-74年	の動運たきてしらか頃の供子マテ
S00F0186	670	410	独話・模擬	非コア・人手修正	私のふるさと大分についてお話しいたします#大分は九州東部に位置し人口百二十四万人山や川海に恵まれた自然に恵まれた県です#えとたくさんの	歴史	的な建物が至るところに残っています#次に私がよく行っていいた場所を町の紹介に基づいて説明したいと思います#まず大分市内ですが#えと大分市内の中心にあるコンパルホルというのをお話しします#コンパルホルは多目的広場で一階が図書か図書館になっており私はよく会社帰りにこちらに立ち寄って本を読んでたりしました#この中にはたくさんのあっこの中にはカルチャスクルなども入っておりとたまに行なわれる面白そうな催し物などあります#次に別府に別府ですが#別府は温泉で知られていますけども#えっと城島後楽園つき別府にある城島後楽園についてお話ししますま城島後楽園というのは遊園地なんですけども#ジュピタというジェットコスタが有名ですが#これは三分間乗るだけでえとてもスリリングです#一日二回が私は乗るのは限度です#他にもたくさんののりもりょ乗り物がありますけども#冬はまこちらはアイススケト場になります#近くにはテニスコトやチャペルなどの結婚式場もあります#えっとこの城島後楽園の近くに志高湖という湖があります#この湖はアヒルなどがいて#またあっと家族などで週末過ごすのもいいところだと思います#次に湯布院についてお話しします#湯布院は言わずと知れ	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	デキシ	漢	236	女	30-34歳	1965-69年	のんさくたとえすで県たれま恵に然自たれま恵に海川や山人万四十二
S00F0222	19730	10940	独話・模擬	非コア・人手修正	に行きたい為にポランドに寄ろうって決めたので#て本当に行って凄い勉強になりました#アウシュビッツはあのい日本ではユダヤ人収容所って言うんですけれど#向こうでは絶滅収容所って名前が付くんですね#ま目的がユダヤ人の絶滅にあったから絶滅収容所ってそのまま付けてると思うんですけど#その名前を聞いただけでも凄い何かびっくりしましたし#てとてもアウシュビッツは凄い広いんですね#もうもう入り口から端っこが彼方に見えるっていう感じです逆にこんな広い中にいっぱいユダヤ人の人はいいっと押し込められてたのかと思うと凄い鳥肌が立つ程怖かったです#でアウシュビッツはあの町中ではなくて本当にヨロッパの片田舎っていう感じのところで凄い周りはのどかな田園風景が広がってるんですけれど#何かそんなところにすこんな恐ろしい収容所を作ったのかっていうのが何か全然想像が付かないですし#何かもうそうですねん夢のような感じがして#でも本当にあったんだと思うとちょっと怖くなりました#でアウシュビッツにをちょっと半日ぐらい回って#でそれからクラクフに戻ってきました#タクシのおじさんとはもうここで別れたんですけれど#クラクフっていうのはあのい日本では全然有名じゃないと思うんですけれど#本当に小さい町なんですけど#	歴史	がとても古い町でポランドって言うと今はとても小さな国なんですけれど#昔ポランドっていうのが凄いヨロッ東ヨロッパを支配してた時代があってその頃の栄えてた首都だったので日本で言うとコペルニクスっていう人は有名だと思うんですけど#実はコペルニクスはここの大学で教えてた人なので実はそんない歴史がす凄いある場所なんですね#で初めての東欧圏があのクラクフだったのでドイツと比べて物価が安くてとてもびっくりしました#あここで帰るんだったらいっぱい買い込んじゃっただろうなって感じなんですけど#でクラクフはもう本当にその半日で見終わってしまったのでその次に今度はハンガリに行きました#ハンガリはえっとブダペストに行こうと思ってたので夜行でまたこれも宿代節約の為ブダペストに行きました#でブダペストはドナウ川を挟んである町なんですけれど#ブダっていう町とペストっていう町が合体してブダペストっていう名前になってま何かブダとかペストとかだと別々だとあんまりいい名前ではないんですけれど#てブダペストはよくドナウの真珠とかドナウの女王とかドナウのバラとかよく言われてるんですね#何か凄いそんな大袈裟な町なのかなとかちょっとまばかにしてた訳じゃないんですけど#行って	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	214	女	25-29歳	1970-74年	どけすでんな町いさ小に当本どれけすでんう思といなゃじ名有然全はで本日
